Molecule,Cluster,data,Cluster_center,Distance_to_center
2230,9,[-0.6730340674600054  0.0323515018063279  0.0181197387511836 -0.4408244134631769 -0.1894615652091201  0.1518971721627927 -0.0137428868896394  0.0721553495122221 -0.0763361426154263],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.34720682251969776
2231,9,[-0.5974418538464907 -0.191048935533765   0.1314602963843324 -0.5725391040806805  0.0775919226371191  0.2557053805963712  0.0117116260646543  0.0358168436431127  0.039451210312344 ],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.47459846586833343
2232,3,[-0.2396541258817554  0.2187192016389278  0.2346405280675762 -0.1634329711500836 -0.0641961419645722  0.3156594545676172 -0.1301754071669984  0.148326506212598   0.0328219109815552],[-0.2421823645266461  0.5043608494031737  0.2754571075801968 -0.216909549615682  -0.1268425622910102  0.0667499190631451 -0.0773672155731852 -0.0483211591401656  0.0541040721723134],0.4403586619489118
2233,1,[ 0.3107325067008581 -0.0768886872875576 -0.2297656950977155  0.1675646233518153 -0.1089285822980708 -0.3519932164015899 -0.1784561672001304 -0.159020994093137   0.0691375822221546],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.49363044682544877
2234,9,[-0.3505482160515651 -0.0904799568240704 -0.2047327693026734 -0.4612736155184478  0.069285467353715  -0.0600929504056716 -0.1498002356227881  0.1853161813741023 -0.0699677695246265],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.37562120614685346
2235,9,[-4.1455493157579876e-01 -1.6302593173687413e-01 -6.3532983898872797e-02 -3.4645365526243949e-01 -1.8559406330462302e-04 -2.5440527019749349e-02 -1.5825172848179467e-01  7.2322456175272318e-02 -1.2450530112204596e-01],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.2393777362403265
2236,1,[ 0.2968674806706785 -0.0038677623791682 -0.3369567484755654  0.085745133768707  -0.1438231230998879 -0.1023047616298031 -0.1493608776199149 -0.1403116911270383  0.0163427690560434],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.3770322933179023
2237,10,[-0.1440053500557863 -0.0341229471973656  0.0441741012559884 -0.2896224763913995 -0.1440579715015736 -0.2491392057865424  0.2636729162354933 -0.096307606748386   0.0178043215184975],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.5407341763589487
2238,7,[ 1.7466309495191276e-01 -7.6331261973987735e-02 -2.5615284052501752e-01 -4.2498110305691533e-01  1.0492434451061984e-01  4.6048406665996886e-06  1.8916714647920466e-01  3.2044571778905295e-02 -3.0302431891348906e-02],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.3905550281106627
2239,6,[ 0.3380600178825763  0.3356444851300771  0.4640084444418217  0.1530475120616598 -0.0945016631947421 -0.2780442746476155  0.1579265806169678  0.0341561765780595 -0.0393020341437622],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.5170496157341972
2240,0,[ 0.3559697200787055 -0.141093398598579  -0.01116387589363   -0.3878169506551091  0.4563304832732617 -0.0781130058309333 -0.0256390315366709 -0.2207605391601806  0.0418111333303693],[ 0.2375768505373571 -0.1545492062714881  0.063371252230152  -0.2856063441868819  0.2272977626342499 -0.0150944172334486  0.1271644770746047 -0.0965084445384889  0.0142098375542327],0.3552141327985682
2241,1,[ 0.5145921603765219 -0.0949298237957004 -0.5462343805419351 -0.0335347756205839 -0.0289422984540323  0.1036892745878287 -0.0371830981464714  0.0900566681551697 -0.1094433937345263],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.4000190416326869
2242,1,[ 0.3175448582623575 -0.417838615383396  -0.3271023429941843  0.228270302880305  -0.0745247876896153  0.0277881506164275 -0.296550262901194  -0.3257221340927577 -0.1614807207743516],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.47095620859508014
2243,0,[ 0.0726982704422297 -0.0951483586377294 -0.2493277697423177 -0.5370947142101343  0.1953835271847739  0.1001147180468973  0.1053596397136918 -0.1247084104066523 -0.037924175027266 ],[ 0.2375768505373571 -0.1545492062714881  0.063371252230152  -0.2856063441868819  0.2272977626342499 -0.0150944172334486  0.1271644770746047 -0.0965084445384889  0.0142098375542327],0.4582802559840482
2244,8,[-0.2239612380236737  0.0134597311159214  0.5267628214059463 -0.6418352516359384  0.5078775035178691  0.1468302135073394 -0.0142937804411722  0.09689525981518   -0.0098942113942235],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.8422084204132316
2245,0,[ 0.0680218357929725 -0.0812970910479552 -0.2628105841645312 -0.5498500298931811  0.1915954934535846  0.118286368105726   0.1080639529985399 -0.1215275538718442 -0.0392952860612529],[ 0.2375768505373571 -0.1545492062714881  0.063371252230152  -0.2856063441868819  0.2272977626342499 -0.0150944172334486  0.1271644770746047 -0.0965084445384889  0.0142098375542327],0.482962484326075
2246,9,[-0.2210839105488037 -0.0613863704008047  0.1058783467436254 -0.144542378544843   0.011951765842745   0.153646690656782  -0.2017385584972661  0.096975934417929   0.0405836239399374],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.40775797380505446
2247,6,[ 0.1645012526639988  0.4826601106452181  0.4625576873270461  0.3187269427334712 -0.4256678800547722 -0.2270930747234857  0.1543019415434944 -0.031217736074661  -0.0344997726327486],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.8331816403754467
2248,1,[ 0.5599010071139563 -0.2291546650630333 -0.3177312140101667  0.1929776373073624  0.0723327942574456  0.0083152121005665 -0.2920667600401982 -0.1888452585655193 -0.0781609240520421],[ 0.4678263661925846 -0.2295474939608273 -0.2617723412107961  0.1050343327743369  0.0161616480675178  0.0344890322665333 -0.0905004460631204 -0.0561098648247797 -0.0169458643663869],0.29185360681857453
2249,9,[-0.6050317225215146  0.1119378059112098  0.3917643348604894 -0.4081929513482709 -0.0055954948308285 -0.0519346840488759 -0.0402820369389645 -0.0138851887585816  0.0064193944768944],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3998066749558334
2250,4,[-0.4060031782734269 -0.4636813051999748  0.2005977315794875 -0.0175836906428652 -0.1004243179643927  0.1591417375460668 -0.1198067809981     0.0141008507611475 -0.0297413979020148],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.21531045849292604
2251,7,[ 0.4737125107513231  0.108882539599069  -0.3196414991459501 -0.2321591523453575  0.1449797883343058  0.172305542306312   0.0051652803087217  0.101314270290745   0.0635503541723706],[ 0.2554365028779266  0.1321868948974623 -0.4470945829297879 -0.2684044825366035 -0.0367660445505471 -0.0123786254412718  0.0465250080439559  0.0585309585419557 -0.0136814019089044],0.3773474442649031
2252,6,[ 1.1179092588551889  0.4039802590935348  0.5070728353911712  0.5192739398909579  0.2065313316350483 -0.013720108636659  -0.0850189520865572  0.2007010153912995  0.0560954302601445],[ 0.6476565875622468  0.1388371904268096  0.2573602311412493  0.2508406217721783  0.07710870911567   -0.1282877709909699 -0.0095896602390634  0.0475676706999021 -0.0200279022366281],0.7004722537475838
2253,10,[-0.1126015041756097 -0.1113831167249617  0.0976467913250056 -0.2298609971120978 -0.1338018212304338 -0.2271761358474218  0.2656231903227702 -0.1028386632995587  0.0145364250741171],[ 0.017465098056698  -0.1331099329204599 -0.0250639625478628  0.1154856288383475 -0.3259263563891393 -0.0623994902111426  0.1245963648988318 -0.0906421109622006  0.0349396171174329],0.4860333201647555
2254,9,[-0.570760713498473   0.2575529016470864  0.1397411920828779 -0.2988228004152663 -0.2074151573256571 -0.0935515625177455 -0.087926819983957   0.0881559042315039 -0.0252478381875492],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.348725594939467
2255,4,[-0.4435583719697099 -0.4574527486706274  0.1930007688860692 -0.1541493723731079 -0.0617883569366619  0.1463692775888434 -0.0324139378656875  0.0990899918292796 -0.0336007156915157],[-0.2786373820387271 -0.5298949276051771  0.2399578029211727  0.0008392265522396 -0.0379644834335693  0.1557081415706476 -0.0499799862541629  0.0909830480103215  0.0659874408609354],0.2638562333915275
2256,9,[-0.4940337741924303 -0.2095031389079506  0.0287584404958708 -0.2035173575601875 -0.1526877552654377  0.0802989299223873 -0.0903328841926556  0.0896597633932211  0.0290610388645788],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.3036243392004715
2257,8,[-0.126203084715796   0.0211108010190714  0.2830110346734525  0.0915851457273329 -0.1178551199051751  0.0231834394155017 -0.1834020695560099  0.118008722664985  -0.3066913849485394],[-0.2698492113982845 -0.0661925329785894  0.5352486216415745 -0.0402943302169309 -0.0153910610999193 -0.0825069658269472 -0.0601337998618106  0.0306231399348201 -0.0876278038480917],0.4491787866173424
2258,9,[-0.4619806970944947  0.3378249212876338  0.0636552761478273 -0.3833646609487487 -0.0791647181653805  0.0468474577370617 -0.1603174842627002  0.0556896873802505  0.0411824275007004],[-0.4698656252987644 -0.0107472774944682  0.0566194515372587 -0.3509161971658883 -0.0522437857389853 -0.0382619177426513 -0.1088358436974318  0.0407762039243031 -0.0230874618265789],0.370997153441735
