idx,canonicalsmiles,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
3064.0,CC1(C(=O)[O][Na])CO[B]OC1=O,,,,,,,,,,,,,,,,,,,,,,,
3065.0,O=C([O][Na])OB1OC(=O)O1,,,,,,,,,,,,,,,,,,,,,,,
3066.0,[Na][O]B([O][Na])OC1C=CC=C1,,,,,,,,,,,,,,,,,,,,,,,
3067.0,[Na][O]B([O][Na])n1cnnn1,,,,,,,,,,,,,,,,,,,,,,,
3068.0,[B]OC(=O)c1cccc(C(=O)[O][Na])n1,,,,,,,,,,,,,,,,,,,,,,,
3069.0,[Na][O]B([O][Na])OC1=CCC=C1,,,,,,,,,,,,,,,,,,,,,,,
3070.0,O=S([O][Na])OB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3071.0,O=C([O][Na])OOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3072.0,[Na][O]B([O][Na])OC1C=CCCC1,,,,,,,,,,,,,,,,,,,,,,,
3073.0,N#CC(C#N)OCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3074.0,[Na][O]B([O][Na])O[Al],,,,,,,,,,,,,,,,,,,,,,,
3075.0,[B]OC(=O)c1ccccc1C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3076.0,[Na][O]B([O][Na])O[SiH3],,,,,,,,,,,,,,,,,,,,,,,
3077.0,[Na][O]B([O][Na])OC1=CCC1,,,,,,,,,,,,,,,,,,,,,,,
3078.0,CC(C#N)COB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3079.0,CS(=O)(=O)OOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3080.0,[Na][O]B([O][Na])On1ccnc1,,,,,,,,,,,,,,,,,,,,,,,
3081.0,CC(C)OCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3082.0,Cc1[nH]nc(OB([O][Na])[O][Na])c1C,,,,,,,,,,,,,,,,,,,,,,,
3083.0,[Na][O]B([O][Na])OC1CCOC1,,,,,,,,,,,,,,,,,,,,,,,
3084.0,Cc1coc(C)c1OB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3085.0,C#CCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3086.0,[Na][O]B([O][Na])OC=CCCl,,,,,,,,,,,,,,,,,,,,,,,
3087.0,CSCCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3088.0,[Na][O]B([O][Na])SCCCl,,,,,,,,,,,,,,,,,,,,,,,
3089.0,O=C(OB([O][Na])[O][Na])n1ccnc1,,,,,,,,,,,,,,,,,,,,,,,
3090.0,[Na][O]B([O][Na])OB1OCO1,,,,,,,,,,,,,,,,,,,,,,,
3091.0,[Na][O]B([O][Na])OC1=CC1,,,,,,,,,,,,,,,,,,,,,,,
3092.0,CCOB([O][Na])OB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3093.0,O=C=NOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3094.0,CCC(CC)COB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3095.0,N#CCCCCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3096.0,CCSCCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3097.0,CN(C)CC#COB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3098.0,[B]O/N=C(/C)[C@H](C(=O)[O][Na])C(C)C,,,,,,,,,,,,,,,,,,,,,,,
3099.0,[Na][O]B([O][Na])OC12CCC(CC1)C2,,,,,,,,,,,,,,,,,,,,,,,
3100.0,CSCCCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3101.0,CSOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3102.0,CN(C)CCCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3103.0,O=COOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3104.0,CCCCC(C)OB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3105.0,CC/C=C\CCOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3106.0,COCCOOB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3107.0,C=POB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
3108.0,O=c1ccccn1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
,,11.0,11.0,5.0,3.0,1.0,1.0,1.0,2.0,165.896,160.856,18.46,-0.418,45.508,0.15215022,0.87044927,0.49225814,0.76424254,483.91543225,751.29029213,983.05217803,2.5856698,0.44310595,1.0
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,3.0,190.906,186.874,42.25,-0.54632,50.223,0.41921571,0.96653352,0.25654034,0.8878577,391.37114206,1354.49214673,1525.57346545,2.92714663,0.14792621,0.85714286
,,13.0,13.0,5.0,5.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.9175,54.385,0.44918732,0.97135097,0.23764953,0.86467349,437.4066528,1591.47771625,1840.5533756,3.15837754,0.19533222,0.75
,,12.0,12.0,5.0,3.0,1.0,1.0,1.0,2.0,179.923,172.867,18.46,-0.10958,50.245,0.48198977,0.97576534,0.21881955,0.84299681,330.06314505,1271.55995758,1508.38051805,2.93982926,0.11169986,0.85714286
,,13.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,195.922,188.866,27.69,-0.4094,52.06,0.44773022,0.97113085,0.23854742,0.86733282,414.67542889,1507.71534227,1738.33539021,3.05651844,0.11267471,0.85714286
,,12.0,12.0,6.0,3.0,1.0,1.0,1.0,2.0,183.886,179.854,18.46,-0.2789,45.466,0.17552558,0.88562026,0.46441012,0.91424511,502.92351254,990.06318631,1082.92970247,2.64652836,0.3371776,1.0
,,9.0,9.0,5.0,5.0,0.0,0.0,0.0,2.0,145.906,136.834,18.46,0.4749,39.147,0.21735114,0.90099463,0.43383023,0.67666631,397.76636829,620.41573541,916.87102397,2.57510459,0.34291595,0.0
,,12.0,12.0,6.0,3.0,1.0,1.0,1.0,2.0,183.886,179.854,18.46,-0.2789,45.466,0.51357818,0.97937772,0.2020378,0.82737222,326.25866828,1336.07354748,1614.83974477,2.98510962,0.04134182,1.0
,,11.0,11.0,5.0,7.0,0.0,0.0,0.0,2.0,173.96,160.856,18.46,1.2551,48.381,0.58947215,0.98651965,0.16364286,0.93144098,307.3521573,1749.421827,1878.1885877,3.36302895,0.18397112,0.0
,,13.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,195.922,188.866,27.69,-0.4094,52.06,0.07131026,0.78333504,0.62159972,0.85653354,714.78668252,984.94053891,1149.91473758,2.69673671,0.31930211,0.85714286
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,3.0,190.906,186.874,42.25,-0.54632,50.223,0.38951172,0.9606362,0.27780947,0.76999047,464.82893835,1288.3428843,1673.19329061,2.99565664,0.05969794,0.85714286
,,13.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,195.922,188.866,27.69,-0.4094,52.06,0.36891716,0.95620805,0.29268783,0.75691776,512.94841835,1326.53199248,1752.54442027,3.02770156,0.07654649,0.85714286
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,199.935,196.911,35.53,-0.544,48.7725,0.24120551,0.90667761,0.42182427,0.63845782,607.62970608,919.68616089,1440.48068438,2.72431707,0.069813,1.0
,,10.0,10.0,6.0,3.0,1.0,1.0,0.0,3.0,171.925,168.901,18.46,-0.3565,43.385,0.12560461,0.83906773,0.54402698,0.71091178,460.64790294,601.95547862,846.73724418,2.35644437,0.29844032,1.0
,,13.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,193.906,188.866,35.53,-0.6055,50.8955,0.4202044,0.96484911,0.26280448,0.97691681,403.49066039,1499.8861688,1535.32639502,2.97773967,0.19232264,1.0
,,12.0,12.0,7.0,3.0,1.0,1.0,0.0,3.0,184.874,181.85,31.35,-0.8839,43.261,0.44583914,0.97072403,0.24019752,0.81762697,368.64742663,1254.8675544,1534.76780283,2.9226216,0.07272149,1.0
,,6.0,6.0,5.0,2.0,0.0,0.0,0.0,2.0,103.825,100.801,18.46,-0.6954,25.296,0.12764198,0.82322143,0.56772043,0.65276181,193.2677719,222.21821633,340.4277218,1.90796386,0.3738323,0.0
,,8.0,8.0,5.0,4.0,0.0,0.0,0.0,2.0,131.879,124.823,18.46,0.0848,34.53,0.19624391,0.84663481,0.53217432,0.54708707,417.17621575,428.86645384,783.90895981,2.48590506,0.27551154,0.0
,,7.0,7.0,5.0,3.0,0.0,0.0,0.0,2.0,117.852,112.812,18.46,-0.3053,29.913,0.13894311,0.85322361,0.52154527,0.71512676,266.95838277,366.04508574,511.86042087,2.20390795,0.45397099,0.0
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,166.884,162.852,31.35,-1.023,43.303,0.16680039,0.88122745,0.47269248,0.76945757,447.51965628,728.48077325,946.74586844,2.52189324,0.48491252,1.0
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,185.952,180.912,18.46,-0.04808,48.122,0.3505972,0.9506004,0.31041726,0.97028697,373.02604692,1165.98643057,1201.69235459,2.71466165,0.22262211,0.8
,,13.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,193.906,188.866,35.53,-0.6055,50.8955,0.11429147,0.83176131,0.55513342,0.95556037,627.33877232,1079.84863956,1130.06845815,2.70482163,0.30596463,1.0
,,13.0,13.0,5.0,4.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.1444,54.886,0.37278491,0.9582334,0.28598733,0.83312892,483.01651132,1407.10787373,1688.94373681,3.03756159,0.19310477,0.75
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,2.0,197.913,191.865,18.46,0.02952,50.203,0.46602185,0.97355092,0.22847014,0.81849877,405.67051643,1453.32260849,1775.59535434,3.0302291,0.0799826,0.85714286
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,2.0,197.913,191.865,18.46,0.02952,50.203,0.41338413,0.96521809,0.26144605,0.78579771,417.86217223,1255.91931384,1598.27305636,2.87513412,0.07276247,0.85714286
,,10.0,10.0,6.0,3.0,1.0,1.0,0.0,3.0,171.925,168.901,18.46,-0.3565,43.385,0.21861078,0.91044786,0.41362385,0.78271099,431.58889078,816.70669889,1043.43327943,2.58164845,0.5845388,1.0
,,13.0,13.0,5.0,4.0,1.0,1.0,1.0,2.0,191.934,184.878,18.46,0.9274,54.908,0.44537517,0.97028355,0.24197073,0.78822727,495.37412591,1613.69682827,2047.24817069,3.29051207,0.04068319,1.0
,,11.0,11.0,5.0,3.0,1.0,0.0,0.0,2.0,169.928,160.856,18.46,0.7144,45.983,0.20776623,0.90556678,0.42420373,0.79095971,456.40822568,851.00741857,1075.91752908,2.64816419,0.54478597,0.33333333
,,11.0,11.0,5.0,3.0,1.0,0.0,0.0,2.0,171.944,160.856,18.46,1.0091,46.267,0.19194869,0.89694307,0.44214605,0.77912428,476.89341569,840.35409265,1078.58798656,2.63948979,0.56134708,0.0
,,9.0,9.0,5.0,3.0,1.0,0.0,0.0,2.0,143.89,136.834,18.46,0.2289,37.033,0.18941698,0.87370664,0.48645319,0.62651487,376.21258279,484.53332221,773.37880246,2.38293554,0.38590062,0.0
,,13.0,13.0,9.0,3.0,1.0,1.0,0.0,4.0,199.87,196.846,84.18,-3.0414,46.7494,0.45732268,0.97227631,0.23383493,0.80936961,375.05819913,1298.18374262,1603.94426498,2.86326639,0.06332044,1.0
,,13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.19884,54.982,0.13202166,0.85182202,0.52383131,0.93243737,585.32264069,1041.89400327,1117.38765137,2.65998985,0.27827439,0.75
,,10.0,10.0,6.0,3.0,1.0,1.0,0.0,3.0,155.857,152.833,31.6,-0.825,37.774,0.12089807,0.82437153,0.56604909,0.67817913,441.69700046,529.19383242,780.31571238,2.37023022,0.42398134,1.0
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,196.91,190.862,40.58,-1.0144,49.855,0.43808744,0.96970578,0.24427587,0.84087778,430.03205691,1480.31159231,1760.4360846,3.05302442,0.10138716,0.83333333
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,196.91,190.862,40.58,-1.0144,49.855,0.07276791,0.7851938,0.61925011,0.87900021,705.4789235,1001.39848661,1139.24715224,2.68830208,0.33627771,0.83333333
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,199.935,196.911,35.53,-0.544,48.7725,0.41578979,0.96502089,0.262173,0.94234983,402.02090607,1445.01659011,1533.41842621,2.90755693,0.22958402,1.0
,,12.0,12.0,7.0,3.0,1.0,1.0,0.0,4.0,196.935,194.919,42.25,-0.48482,48.1,0.37864676,0.95873622,0.28429712,0.77821798,440.24959178,1205.11297629,1548.55452545,2.84764186,0.10459751,0.8
,,10.0,10.0,6.0,3.0,1.0,0.0,0.0,3.0,173.941,168.901,18.46,0.2348,44.59,0.14060899,0.85760498,0.51430895,0.73286661,499.92248179,712.36655487,972.02757603,2.50577352,0.43868225,0.5
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,166.884,162.852,31.35,-1.023,43.303,0.25036687,0.91833682,0.3957998,0.69569561,420.15761116,738.50924214,1061.54074872,2.57913719,0.12458816,1.0
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,2.0,197.913,191.865,18.46,0.02952,50.203,0.19693253,0.8996148,0.43668433,0.88113073,585.59123862,1181.59136476,1340.99438717,2.80221021,0.39827706,0.85714286
,,12.0,12.0,7.0,3.0,1.0,1.0,0.0,3.0,184.874,181.85,31.35,-0.8839,43.261,0.24426161,0.91997652,0.39197348,0.7501204,445.49044054,852.53591131,1136.53210281,2.56600316,0.14138715,1.0
,,12.0,12.0,7.0,3.0,1.0,1.0,0.0,3.0,184.874,181.85,31.35,-0.8839,43.261,0.19919124,0.90130049,0.43319445,0.79290918,529.67308185,969.50145622,1222.71437723,2.71320296,0.44072369,1.0
,,12.0,12.0,5.0,7.0,0.0,0.0,0.0,2.0,185.971,172.867,18.46,1.3505,52.714,0.6206915,0.98899713,0.14793472,0.89950307,343.62089868,2089.35433914,2322.78733817,3.57579384,0.17421503,0.28571429
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,2.0,197.913,191.865,18.46,0.02952,50.203,0.20039753,0.89697579,0.44207967,0.95357283,560.83438562,1209.72862216,1268.62739884,2.77093792,0.28699908,0.85714286
,,10.0,10.0,7.0,3.0,1.0,1.0,0.0,3.0,155.861,152.837,47.14,-1.6949,37.6537,0.17208803,0.87995796,0.47505156,0.71864339,415.10484133,627.95784121,873.81008438,2.47977865,0.57681583,1.0
,,13.0,13.0,7.0,3.0,1.0,1.0,0.0,4.0,191.894,188.87,55.14,-1.15132,48.018,0.04393665,0.72257309,0.69129453,0.87622898,697.71751103,884.37023318,1009.29123622,2.59848234,0.4654724,0.83333333
,,13.0,13.0,7.0,3.0,1.0,1.0,0.0,4.0,191.894,188.87,55.14,-1.15132,48.018,0.13308419,0.85725344,0.5148947,0.80022242,593.1870841,921.90035733,1152.05514734,2.63619433,0.30345078,0.83333333
,,12.0,12.0,6.0,3.0,1.0,1.0,0.0,3.0,199.979,192.923,18.46,0.26034,52.859,0.12708265,0.84798985,0.53001247,0.92633293,634.79461742,1109.46664613,1197.6975095,2.71213371,0.33226734,0.66666667
,,12.0,12.0,5.0,3.0,1.0,1.0,1.0,2.0,179.923,172.867,18.46,-0.10958,50.245,0.23763661,0.91665101,0.39968854,0.92547018,442.95783934,1025.65931385,1108.25755206,2.67601357,0.244038,0.85714286
,,12.0,12.0,5.0,3.0,1.0,1.0,1.0,2.0,179.923,172.867,18.46,-0.10958,50.245,0.42407115,0.96698035,0.25485094,0.91520945,338.51529558,1215.66116895,1328.28738857,2.83024215,0.16829562,0.85714286
,,12.0,12.0,6.0,3.0,1.0,1.0,1.0,2.0,183.886,179.854,18.46,-0.2789,45.466,0.32302736,0.94672975,0.32202917,0.86358485,425.3664513,1140.70418462,1320.89415382,2.80176311,0.18728858,1.0
,,12.0,12.0,7.0,3.0,1.0,1.0,0.0,4.0,184.899,178.851,44.49,-0.81316,45.043,0.19921494,0.90071784,0.43440462,0.88351085,450.91362533,917.08758031,1038.00375512,2.55073875,0.26973776,0.6
,,13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.19884,54.982,0.32228332,0.94482566,0.32757361,0.74279108,503.54517086,1141.81621629,1537.19699601,2.86436461,0.10023547,0.75
,,13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.19884,54.982,0.36480068,0.9564279,0.29196862,0.87207156,473.0381963,1412.90237989,1620.167938,3.0064417,0.18394144,0.75
,,13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.19884,54.982,0.26795519,0.93060542,0.36602398,0.82775773,556.93424869,1259.49843819,1521.57859261,2.93348593,0.17455292,0.75
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,183.867,180.843,48.67,-1.0125,43.1615,0.40424658,0.96327393,0.26852064,0.92808971,367.67689504,1270.80412129,1369.268629,2.85992042,0.21493505,1.0
,,13.0,13.0,6.0,4.0,1.0,1.0,1.0,3.0,193.906,188.866,35.53,-0.6055,50.8955,0.27944716,0.93013895,0.36720775,0.96704519,539.16895951,1419.90671391,1468.29406847,2.97282851,0.23170277,1.0
,,10.0,10.0,6.0,3.0,1.0,1.0,0.0,3.0,155.857,152.833,31.6,-0.825,37.774,0.17702955,0.88311425,0.469158,0.7175927,416.59073498,637.18933726,887.95403479,2.49583991,0.56402438,1.0
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,185.952,180.912,18.46,-0.04808,48.122,0.41871569,0.96665314,0.25608926,0.84727486,358.3788778,1185.70145631,1399.42952253,2.81330827,0.16963034,0.8
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,166.884,162.852,31.35,-1.023,43.303,0.17340293,0.88255978,0.4702002,0.73347173,478.57842923,746.54104866,1017.81843115,2.59230607,0.50676682,1.0
,,13.0,13.0,5.0,4.0,1.0,1.0,1.0,2.0,191.934,184.878,18.46,0.225,55.599,0.44271283,0.97040951,0.24146508,0.85936124,409.79258847,1458.4298074,1697.10913708,3.0476073,0.08096852,1.0
,,9.0,9.0,5.0,4.0,0.0,0.0,0.0,2.0,145.906,136.834,18.46,0.3308,39.077,0.16817331,0.86161501,0.50756239,0.64224737,436.04688564,551.7547564,859.10006987,2.51576643,0.46364259,0.0
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,3.0,190.906,186.874,42.25,-0.54632,50.223,0.03993766,0.70994814,0.70425396,0.8602777,712.0509256,869.80204308,1011.07123805,2.60597427,0.4418916,0.85714286
,,8.0,8.0,5.0,3.0,0.0,0.0,0.0,2.0,131.879,124.823,18.46,0.0848,34.53,0.16475008,0.8747292,0.48461204,0.7179483,302.6977877,448.44400088,624.61879573,2.28385544,0.51493064,0.0
,,8.0,8.0,5.0,3.0,1.0,0.0,0.0,2.0,129.863,124.823,18.46,-0.1612,32.416,0.18877315,0.87148418,0.49042362,0.62052426,321.29793586,406.53254989,655.1436824,2.30754044,0.34852407,0.0
,,13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.19884,54.982,0.24522913,0.91752927,0.39766826,0.96200899,505.8678116,1223.75715549,1272.08495072,2.78179082,0.26786583,0.75
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,199.935,196.911,35.53,-0.544,48.7725,0.27690091,0.93346473,0.3586692,0.80942647,506.69453833,1143.48255781,1412.70714832,2.76761631,0.18238678,1.0
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,2.0,197.913,191.865,18.46,0.02952,50.203,0.21963065,0.91088824,0.41265314,0.87691519,571.62442759,1214.739688,1385.24192753,2.83065838,0.37390564,0.85714286
,,13.0,13.0,6.0,3.0,1.0,1.0,1.0,2.0,197.913,191.865,18.46,0.02952,50.203,0.14800815,0.86410933,0.50330415,0.94195862,605.24865731,1132.75279543,1202.55049074,2.72560093,0.38179556,0.85714286
,,13.0,13.0,5.0,4.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.1444,54.886,0.03545931,0.68691504,0.72673773,0.95005298,720.15433201,941.44660211,990.94116334,2.61499735,0.43977715,0.75
,,13.0,13.0,5.0,3.0,1.0,1.0,1.0,2.0,193.95,184.878,18.46,0.19884,54.982,0.44325389,0.96995152,0.24329825,0.78703043,406.61616628,1315.33741626,1671.26628227,2.95764544,0.06809811,0.75
,,13.0,13.0,5.0,4.0,1.0,1.0,1.0,2.0,191.934,184.878,18.46,0.9274,54.908,0.31910435,0.94437334,0.32887534,0.92223152,469.69228126,1317.1100686,1428.17724875,2.89399753,0.15290427,1.0
,,10.0,10.0,5.0,5.0,0.0,0.0,0.0,2.0,157.917,148.845,18.46,0.5703,43.48,0.40214576,0.96339343,0.26809157,0.79243529,380.27077918,1124.01887896,1418.43616565,3.04203774,0.2155593,0.4
,,11.0,11.0,5.0,3.0,0.0,0.0,0.0,2.0,171.944,160.856,18.46,0.8163,48.027,0.44750825,0.97101856,0.23900409,0.88307912,322.6453431,1192.11917849,1349.9573908,2.88624188,0.41472551,0.33333333
,,11.0,11.0,5.0,4.0,1.0,0.0,0.0,2.0,171.944,160.856,18.46,0.865,46.197,0.41175113,0.96536808,0.26089167,0.87672788,323.6356433,1087.57933231,1240.49817396,2.77686496,0.34468229,0.0
,,10.0,10.0,6.0,3.0,1.0,0.0,0.0,3.0,159.889,152.833,27.69,-0.5347,38.618,0.2144819,0.89318163,0.44969608,0.64044106,433.46656388,617.32756322,963.91002547,2.51004409,0.31095409,0.0
,,13.0,13.0,5.0,4.0,1.0,0.0,0.0,2.0,197.982,184.878,18.46,1.3505,55.147,0.41145281,0.9653129,0.26109578,0.81766777,528.77671588,1655.95810961,2025.22121088,3.26070064,0.28555518,0.25
,,10.0,10.0,5.0,6.0,0.0,0.0,0.0,2.0,159.933,148.845,18.46,0.865,43.764,0.46139328,0.9729063,0.23119976,0.89648402,320.29142849,1241.93965188,1385.34500457,3.03562746,0.33449936,0.0
,,10.0,10.0,5.0,3.0,1.0,0.0,0.0,2.0,157.917,148.845,18.46,0.619,41.65,0.22566912,0.9029807,0.4296811,0.66172782,417.02643622,642.23907069,970.54869689,2.53512106,0.31928782,0.0
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,169.884,164.844,31.6,-0.51658,42.511,0.31366916,0.94185624,0.3360161,0.94815023,341.03363652,962.3084201,1014.93243275,2.61210837,0.26683612,0.8
,,13.0,13.0,8.0,4.0,1.0,1.0,0.0,5.0,197.898,192.858,53.47,-1.6194,47.65,0.52573473,0.98008794,0.19856393,0.9635614,335.78042101,1629.42509001,1691.04438354,3.03936064,0.17302142,0.8
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,196.91,190.862,40.58,-1.0144,49.855,0.26501982,0.92959698,0.36857762,0.83270086,546.11992603,1233.80938916,1481.69582939,2.8778499,0.22764094,0.83333333
,,12.0,12.0,6.0,3.0,1.0,1.0,0.0,3.0,180.911,174.863,31.35,-0.71458,48.04,0.50851958,0.97888584,0.20440773,0.83824733,312.10859658,1279.91343572,1526.89235682,2.93598777,0.08113098,0.83333333
,,13.0,13.0,7.0,4.0,1.0,1.0,0.0,4.0,196.91,190.862,40.58,-1.0144,49.855,0.38761672,0.9601252,0.27957039,0.76402802,485.63945526,1327.18686962,1737.091872,3.00234288,0.07048372,0.83333333
,,9.0,9.0,5.0,3.0,0.0,0.0,0.0,2.0,143.89,136.834,18.46,0.1802,38.863,0.25562367,0.91462221,0.40430955,0.6477249,356.5568879,571.22264833,881.8908288,2.50766451,0.14575561,0.5
,,13.0,13.0,5.0,4.0,1.0,1.0,1.0,2.0,191.934,184.878,18.46,0.225,55.599,0.07537635,0.78996461,0.61315244,0.83826166,706.27796307,965.57674732,1151.87988348,2.71219544,0.28631397,1.0
,,11.0,11.0,7.0,3.0,1.0,1.0,0.0,4.0,167.872,164.848,44.24,-1.628,41.098,0.21332262,0.90769824,0.41962354,0.77516265,424.95429637,785.01006466,1012.70367493,2.57296081,0.48704169,1.0
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,185.952,180.912,18.46,-0.04808,48.122,0.09997547,0.82446843,0.56590795,0.83289127,510.22928612,750.94458965,901.61179413,2.41152249,0.32813327,0.8
,,10.0,10.0,5.0,3.0,1.0,0.0,0.0,2.0,155.901,148.845,18.46,0.3243,41.366,0.22150708,0.90695147,0.42123513,0.70872792,407.08186374,684.91505257,966.40054731,2.56936125,0.28164146,0.4
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,199.935,196.911,35.53,-0.544,48.7725,0.25667574,0.92382153,0.38282343,0.73376821,562.93679624,1078.99647422,1470.48680769,2.78990678,0.13620375,1.0
,,13.0,13.0,5.0,4.0,1.0,1.0,1.0,2.0,191.934,184.878,18.46,0.225,55.599,0.35942992,0.95349629,0.30140475,0.94930772,465.66532093,1466.66460062,1544.9833307,3.00975367,0.18973149,1.0
,,11.0,11.0,6.0,3.0,1.0,1.0,0.0,3.0,185.952,180.912,18.46,-0.04808,48.122,0.22917865,0.91363362,0.40653857,0.91381466,428.87992051,964.03340333,1054.95506526,2.56553892,0.30853117,0.8
,,9.0,9.0,5.0,2.0,0.0,0.0,0.0,2.0,145.906,136.834,18.46,0.4749,39.147,0.12216299,0.81511692,0.57929648,0.65112206,407.72243577,458.27495894,703.82343067,2.31938834,0.70193577,0.0
,,13.0,13.0,5.0,8.0,0.0,0.0,0.0,2.0,199.998,184.878,18.46,1.7406,57.331,0.65601203,0.99122206,0.1322075,0.93431404,428.02617599,3024.87280396,3237.53328307,4.08977358,0.17383914,0.25
,,8.0,8.0,5.0,3.0,0.0,0.0,0.0,2.0,129.863,124.823,18.46,-0.2099,34.246,0.21867729,0.88483467,0.46590515,0.59655119,356.23664598,456.13017121,764.61195659,2.46408231,0.15626647,0.66666667
,,8.0,8.0,5.0,3.0,0.0,0.0,0.0,2.0,129.863,124.823,18.46,-0.2099,34.246,0.16053413,0.87410924,0.48572938,0.73757672,296.25053477,449.85439442,609.90861432,2.28493737,0.71754183,0.66666667
,,11.0,11.0,7.0,3.0,1.0,1.0,0.0,4.0,169.888,164.848,36.28,-1.6845,42.274,0.27676651,0.92812997,0.37225631,0.69474506,457.82102363,854.43521271,1229.85431372,2.73527419,0.10721391,0.75
,,12.0,12.0,5.0,4.0,1.0,1.0,1.0,2.0,179.923,172.867,18.46,0.4567,49.578,0.33212024,0.94850796,0.3167533,0.77887282,436.49251084,1073.30263462,1378.02040222,2.8328683,0.23840584,0.85714286
,,12.0,12.0,7.0,4.0,1.0,1.0,0.0,4.0,183.915,176.859,36.28,-1.2016,46.967,0.484509,0.97600371,0.21775387,0.89297159,336.53747384,1380.08292916,1545.49477646,2.97800945,0.2326991,0.6
,,10.0,10.0,5.0,6.0,0.0,0.0,0.0,2.0,157.917,148.845,18.46,0.641,43.67,0.37431317,0.95652696,0.29164393,0.73463328,391.31215553,985.69147642,1341.74628137,2.93396676,0.11851108,0.4
